season,team_id,team_name,player_name,player_id,pos_rank,eligible_slots,lineup_slot,acquisition_type,pro_team,on_team_id,position,total_points,avg_points,percent_owned,percent_started,actual_rushingAttempts,actual_rushingYards,actual_rushingYardsPerAttempt,actual_receivingReceptions,actual_receivingYards,actual_receivingTouchdowns,actual_receivingTargets,actual_receivingYardsAfterCatch,actual_receivingYardsPerReception,actual_fumbles,actual_turnovers,actual_defensiveTotalTackles,actual_teamWin,actual_teamLoss,actual_pointsScored,actual_gamesPlayed,actual_rushingTouchdowns,actual_passingAttempts,actual_passingCompletions,actual_passingIncompletions,actual_passingYards,actual_passingTouchdowns,actual_passingInterceptions,actual_passingCompletionPercentage,actual_madeFieldGoals,actual_attemptedFieldGoals,actual_missedFieldGoals,actual_madeExtraPoints,actual_attemptedExtraPoints,actual_missedExtraPoints,actual_defensiveTouchdowns,actual_defensiveInterceptions,actual_defensiveSacks,actual_defensiveForcedFumbles,actual_defensivePointsAllowed,actual_defensiveYardsAllowed,projected_rushingAttempts,projected_rushingYards,projected_rushingTouchdowns,projected_rushingYardsPerAttempt,projected_receivingYards,projected_receivingTouchdowns,projected_receivingReceptions,projected_receivingTargets,projected_receivingYardsPerReception,projected_fumbles,projected_turnovers,projected_gamesPlayed,projected_passingAttempts,projected_passingCompletions,projected_passingIncompletions,projected_passingYards,projected_passingTouchdowns,projected_passingInterceptions,projected_passingCompletionPercentage,projected_madeFieldGoals,projected_attemptedFieldGoals,projected_missedFieldGoals,projected_madeExtraPoints,projected_attemptedExtraPoints,projected_missedExtraPoints,projected_defensiveTouchdowns,projected_defensiveInterceptions,projected_defensiveSacks,projected_defensiveForcedFumbles,projected_defensiveTotalTackles,projected_defensivePointsAllowed,projected_defensiveYardsAllowed,round_num,round_pick,drafted_team_id
2021,4,Aaron Jonestown M@ssacre,Noah Fant,4036131,13,"TE, RB/WR/TE",TE,DRAFT,DEN,4,TE,91,5.69,78.51,44.64,,0,,68,670.0000002,4,90,309,9.85294118,,,2,6,10,24,16,,,,,,,,,,,,,,,,,,,,,,0,,,665.9282897064385,4.167243221,64.30220192,91.13626162,10.3562284,0.553510232,0.30996573,16.05882353,,,,,,,,,,,,,,,,,,,,,9,9,4
2021,4,Aaron Jonestown M@ssacre,CeeDee Lamb,4241389,14,"WR, RB/WR",WR,TRADE,DAL,4,WR,153.8,9.61,99.31,87.23,9,75.99999996,8.44444444,79,1102,6,120,441,13.94936709,,,2,12,4,36,16,,,,,,,,,,,,,,,,,,,,,12.89872886,78.46769571024109,0.529335271,6.083366552,1077.3244553900008,6.919516424,85.52101433,130.385948,12.59718987,1.068136014,0.584157354,16.05882353,,,,,,,,,,,,,,,,,,,,,4,2,1
2021,4,Aaron Jonestown M@ssacre,Javonte Williams,4361579,18,"RB, RB/WR",RB,TRADE,DEN,4,RB,161.9,9.52,92.43,57.59,203,902.9999996,4.44827586,43,316,3,53,343,7.34883721,2,1,1,7,10,42,17,4,,,,,,,,,,,,,,,,,,,,204.4640466,904.7817400147215,4.700793484,4.425138576,216.75049491217777,1.004819496,29.44289407,37.52669596,7.361725189,1.91849669,0.906657438,15.11764706,,,,,,,,,,,,,,,,,,,,,6,8,10
2021,4,Aaron Jonestown M@ssacre,Cooper Kupp,2977187,1,"WR, RB/WR",WR,TRADE,LAR,4,WR,294.5,17.32,99.91,95.7,4,18,4.5,145,1947,16,191,846,13.42758621,,,1,12,5,98,17,,1,,1,,,,,,,,,,,,,,,,,4.091522257,25.383589068841875,0.170456651,6.203947449,1068.136929889635,5.548118765,91.61896042,132.6838618,11.65847031,0.876574519,0.487134467,16.05882353,,,,,,,,,,,,,,,,,,,,,4,12,9
2021,4,Aaron Jonestown M@ssacre,Clyde Edwards-Helaire,4242214,38,"RB, RB/WR",BE,TRADE,KC,4,RB,98.6,9.86,86.58,32.81,119,517.0000006,4.34453782,19,128.9999999,2,23,169,6.78947368,2,2,,7,3,38,10,4,,,,,,,,,,,,,,,,,,,,204.4146719,896.8700589768889,7.40139796,4.387503356,406.63511762096624,2.388673432,52.19585903,70.14631475,7.790562799,1.052355379,0.505488906,15.11764706,,,,,,,,,,,,,,,,,,,,,3,1,9
2021,4,Aaron Jonestown M@ssacre,Darrel Williams,3115375,22,"RB, RB/WR",RB/WR/TE,ADD,KC,4,RB,149,8.76,83.1,49.98,144,558,3.875,47,452.0000002,2,57,435,9.61702128,,,3,12,5,48,17,6,,,,,,,,,,,,,,,,,,,,66.96342701,287.0595348124662,2.560575538,4.286810691,124.4826633928984,0.752563937,16.83439288,22.31928196,7.394544269,0.495095263,0.237689937,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,4,Aaron Jonestown M@ssacre,Rhamondre Stevenson,4569173,36,"RB, RB/WR",BE,TRADE,NE,4,RB,100.9,8.41,41.85,8.21,133,606.0000003399999,4.55639098,14,123.0000001,,18,145,8.78571429,2,1,,8,4,30,12,5,,,,,,,,,,,,,,,,,,,,84.79079905,353.7530361,3.192570224,4.172068669,64.75442184018695,0.279978873,8.204018718,11.25601277,7.893012445,0.7627403,0.357589446,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,4,Aaron Jonestown M@ssacre,Dolphins D/ST,-16015,4,D/ST,D/ST,ADD,MIA,4,D/ST,141,8.29,64.34,42.23,,0,,,0,,,,,,,1102,9,8,,17,,,,,,,,,,,,,,,5,14,48,14,365,5738,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.580342546,13.16521188,41.17626845,14.45089649,979.7780872,386.6028785,6006.683238,0,0,-1
2021,4,Aaron Jonestown M@ssacre,Tevin Coleman,2979477,77,"RB, RB/WR",BE,ADD,NYJ,4,RB,40.5,3.68,19.88,2.45,84,356.0000002,4.23809524,11,48.99999995,,16,83,4.45454545,,,2,3,8,,11,,,,,,,,,,,,,,,,,,,,,114.4932878,479.0636946936767,3.453973127,4.184207685,139.7161469304793,0.748839267,16.59202486,22.46457272,8.420680906,0.814195676,0.384835632,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,4,Aaron Jonestown M@ssacre,Robbie Gould,9354,21,K,K,ADD,SF,4,K,109,8.38,15.9,13.41,,0,,,0,,,,,,,,9,4,99,13,,,,,,,,,20,23,3,39,40,1,,,,,,,,0,,,0,,,,,,,17,,,,,,,,26.82404508,32.25911394,5.435068862,39.58774942,42.3015257,2.713776277,,,,,,,,0,0,-1
2021,4,Aaron Jonestown M@ssacre,Kendrick Bourne,3045523,29,"WR, RB/WR",BE,ADD,NE,4,WR,125.5,7.38,21.31,3.46,12,125,10.41666667,55,800.0000002500001,5,70,385,14.54545455,1,1,,10,7,36,17,,1,1,,1.47058824,1,,1,,,,,,,,,,,,,,0,,,370.3997728453764,2.095887583,28.81469144,45.99989941,12.85454587,0.274757705,0.153864315,16.05882353,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,4,Aaron Jonestown M@ssacre,Broncos D/ST,-16007,10,D/ST,BE,ADD,DEN,4,D/ST,110,6.47,50.02,32.86,,0,,,0,,,,,,,1022,7,10,,17,,,,,,,,,,,,,,,1,13,36,6,304,5544,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.563939485,12.60255823,40.084977,11.84677426,986.693127,353.8644919,5983.142396,13,6,7
2021,4,Aaron Jonestown M@ssacre,Hunter Henry,3046439,7,"TE, RB/WR/TE",BE,ADD,NE,4,TE,114.3,7.14,53.77,19.25,,0,,50,603,9,75,144,12.06,,,,9,7,54,16,,,,,,,,,,,,,,,,,,,,,,0,,,536.9793843747207,3.664331245,48.33567316,73.16408302,11.10938049,0.425935551,0.238523908,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,5,Hot Chubb Time Machine,Nick Chubb,3128720,7,"RB, RB/WR",RB,DRAFT,CLE,5,RB,195.3,13.95,99.54,90.09,228,1258.999999,5.52192982,20,174,1,25,172,8.7,2,1,1,7,7,54,14,8,,,,,,,,,,,,,,,,,,,,244.5791119,1200.673108,11.03396844,4.909140029,292.6608891455266,1.470707742,36.57505497,48.92452873,8.001652749,1.812021914,0.857102486,15.11764706,,,,,,,,,,,,,,,,,,,,,1,8,5
2021,5,Hot Chubb Time Machine,Stefon Diggs,2976212,8,"WR, RB/WR",RB/WR/TE,DRAFT,BUF,5,WR,182.5,10.74,99.91,97.23,,0,,103,1225,10,164,326,11.89320388,1,,3,11,6,60,17,,,,,,,,,,,,,,,,,,,,,1.820907387,10.768519295453071,0.037674062,5.913820424,1395.4016203749172,8.676336424,109.4541968,159.9682035,12.74872651,0.853481735,0.476553133,16.05882353,,,,,,,,,,,,,,,,,,,,,2,5,5
2021,5,Hot Chubb Time Machine,Miles Sanders,4045163,43,"RB, RB/WR",BE,DRAFT,PHI,5,RB,91.2,7.6,78.01,24.88,137,754.0000007,5.50364964,26,158.0000001,,34,227,6.07692308,1,1,,6,6,2,12,,,,,,,,,,,,,,,,,,,,,233.5924667,1112.152430933327,7.540304877,4.761080041,339.1921810438178,1.355947101,42.45548259,59.00807049,7.989361099,3.416711314,1.624235368,15.11764706,,,,,,,,,,,,,,,,,,,,,3,8,5
2021,5,Hot Chubb Time Machine,Darrell Henderson Jr.,4039359,26,"RB, RB/WR",BE,DRAFT,LAR,5,RB,134.4,11.2,75.95,20.44,149,687.9999993,4.61744966,29,176.0000001,3,40,180,6.06896552,,,,8,4,48,12,5,,,,,,,,,,,,,,,,,,,,181.0480327,779.0413134091639,8.595644041,4.302953762,270.7073030798877,1.451025905,33.26336195,44.58545442,8.138302541,0.878887347,0.417929427,15.11764706,,,,,,,,,,,,,,,,,,,,,4,5,5
2021,5,Hot Chubb Time Machine,Lamar Jackson,3916387,16,QB,BE,DRAFT,BAL,5,QB,239.98,20,93.86,29.97,133,766.9999996,5.76691729,,0,,,,,6,16,1,7,5,108,12,2,382,246,136,240.1666667,16,13,0.64397906,,,,,,,,,,,,,152.6640751,866.7075970775937,7.318988727,5.677220371,0,,,,,10.65947842,16.180356,15.58823529,457.2421176,291.4777984,165.7643192,215.2635146,25.79423418,11.11403016,0.637469269,,,,,,,,,,,,,,5,8,5
2021,5,Hot Chubb Time Machine,Brandin Cooks,16731,20,"WR, RB/WR",WR,DRAFT,HOU,5,WR,141.8,8.86,94.34,57.89,2,21,10.5,90,1037,6,134,357,11.52222222,,,1,3,13,36,16,,,,,,,,,,,,,,,,,,,,,,0,,,1070.582911100208,4.420022168,77.46979018,122.1135205,13.81935989,0.525480649,0.294269164,16.05882353,,,,,,,,,,,,,,,,,,,,,7,8,5
2021,5,Hot Chubb Time Machine,Antonio Brown,13934,57,"WR, RB/WR",WR,DRAFT,,5,WR,79.1,11.3,76.14,31.56,1,6,6,42,545.0000002,4,62,190,12.97619048,,,,7,,24,7,,,,,,,,,,,,,,,,,,,,,2.050798634,12.48943922632928,0.061321072,6.090036837,798.4795591679417,6.397204989,66.8832201,101.1460622,11.93841382,0.521310159,0.290382783,15.11764706,,,,,,,,,,,,,,,,,,,,,9,8,5
2021,5,Hot Chubb Time Machine,Bills D/ST,-16002,2,D/ST,D/ST,DRAFT,BUF,5,D/ST,154,9.06,96.73,82.89,,0,,,0,,,,,,,1019,11,6,,17,,,,,,,,,,,,,,,1,19,42,11,289,4637,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.58884925,13.96025959,42.35330735,13.01496004,1017.852941,361.9818086,5961.845443,13,8,5
2021,5,Hot Chubb Time Machine,Adam Thielen,16460,27,"WR, RB/WR",BE,TRADE,MIN,5,WR,132.8,10.22,84.33,27.17,1,2,2,67,726.0000003,10,95,239,10.8358209,1,,,5,8,60,13,,,,,,,,,,,,,,,,,,,,,4.8202542,28.37259529761806,0.192944173,5.886120134,1034.7308173770748,9.01501768,80.29507534,119.5256125,12.88660373,0.822237693,0.455796609,16.05882353,,,,,,,,,,,,,,,,,,,,,4,10,8
2021,5,Hot Chubb Time Machine,Pat Freiermuth,4361411,12,"TE, RB/WR/TE",TE,ADD,PIT,5,TE,91.7,5.73,59.42,24.69,,0,,60,496.9999998,7,79,247,8.28333333,1,1,1,9,6,44,16,,,,,,,,,,,,,,,,,,,,,,0,,,234.0585544235978,1.558706312,22.53083678,32.61449404,10.38836492,0.259141059,0.145118993,16.05882353,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,5,Hot Chubb Time Machine,Matt Gay,4249087,5,K,K,ADD,LAR,5,K,157,9.24,89.45,81.94,,0,,,0,,,,,,,1,12,5,144,17,,,,,,,,,32,34,2,48,49,1,,,,,,,,0,,,0,,,,,,,17,,,,,,,,29.44748407,34.96692182,5.519437755,42.20017091,44.58638528,2.38621437,,,,,,,,15,10,3
2021,5,Hot Chubb Time Machine,Sony Michel,3128721,27,"RB, RB/WR",RB,ADD,LAR,5,RB,125.3,7.37,87.72,60.05,208,845,4.0625,21,128.00000010000002,1,33,133,6.0952381,1,1,1,12,5,30,17,4,,,,,,,,,,,,,,,,,,,,162.6398369,710.5392512519129,6.254120801,4.368789743,186.60894538587596,0.989556954,23.12280926,31.2338952,8.070340558,1.019415555,0.481620333,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,5,Hot Chubb Time Machine,Russell Gage,3115378,45,"WR, RB/WR",BE,ADD,ATL,5,WR,97,7.46,59.33,23.97,,0,,66,770.0000002,4,94,253,11.66666667,2,2,1,5,8,24,13,,,,,,,,,,,,,,,,,,,,,2.150153536,12.561516910908924,0.063417221,5.842148805,685.3910877683542,3.767658926,63.04269776,95.41001884,10.8718553,0.346333848,0.192804696,16.05882353,,,,,,,,,,,,,,,,,,,,,13,10,3
2021,5,Hot Chubb Time Machine,Jeff Wilson Jr.,3122976,73,"RB, RB/WR",BE,ADD,SF,5,RB,44.5,5.56,46.13,9.24,79,294.0000002,3.72151899,7,31.00000001,,8,43,4.42857143,1,,1,7,1,12,8,2,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,5,Hot Chubb Time Machine,Craig Reynolds,4421446,89,"RB, RB/WR",BE,ADD,DET,5,RB,28.2,5.64,12.28,1.88,55,229.9999999,4.18181818,7,52.00000001,,8,55,7.42857143,,,1,2,3,,5,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,5,Hot Chubb Time Machine,Kirk Cousins,14880,11,QB,QB,TRADE,MIN,5,QB,300.34,18.77,67.39,21.88,29,115,3.96551724,,0,,,,,12,9,1,8,8,204,16,1,561,372,189,263.8125,33,7,0.6631016,,,,,,,,,,,,,33.43630074,107.01365390000612,1.304796866,3.20052313,0,,,,,8.219910428,15.10682076,16.05882353,491.2123338,326.7445749,164.4677589,235.4235868,26.30570729,11.17105425,0.665179908,,,,,,,,,,,,,,0,0,-1
2021,6,Captain Kamarica,Alvin Kamara,3054850,9,"RB, RB/WR",RB,DRAFT,NO,6,RB,187.7,14.44,99.91,94.32,240,898.0000008,3.74166667,47,438.9999999,5,67,432,9.34042553,,,1,9,4,54,13,4,,,,,,,,,,,,,,,,,,,,192.718758,887.2501490218474,7.449556467,4.603859833,681.6480648818172,3.522778504,76.69713907,102.3789214,8.887529224,1.706451791,0.83354698,15.11764706,,,,,,,,,,,,,,,,,,,,,1,2,6
2021,6,Captain Kamarica,DK Metcalf,4047650,10,"WR, RB/WR",WR,DRAFT,SEA,6,WR,169.3,9.96,98.85,81.88,1,6,6,75,966.9999998,12,129,328,12.89333333,1,,1,7,10,72,17,,,,,,,,,,,,,,,,,,,,,,0,,,1318.2626139932506,9.915959812,88.46213597,143.1335034,14.90199846,1.33863986,0.749638322,16.05882353,,,,,,,,,,,,,,,,,,,,,2,11,6
2021,6,Captain Kamarica,Darren Waller,2576925,18,"TE, RB/WR/TE",TE,DRAFT,LV,6,TE,78.5,7.14,95.19,31.82,,0,,55,665,2,93,242,12.09090909,,,1,6,5,12,11,,,,,,,,,,,,,,,,,,,,,,0,,,1064.5473529701062,7.008199628,93.57662582,128.9648376,11.37621007,1.279676533,0.716618859,16.05882353,,,,,,,,,,,,,,,,,,,,,3,2,6
2021,6,Captain Kamarica,Amari Cooper,2976499,26,"WR, RB/WR",RB/WR/TE,DRAFT,DAL,6,WR,134.5,8.97,97.3,73.02,,0,,68,865.0000003,8,103,235,12.72058824,1,,,12,3,48,15,,,,,,,,,,,,,,,,,,,,,4.299576287,24.086607164646587,0.137173483,5.602088568,1086.788498,6.695347564,86.05349895,126.542555,12.62921916,0.882559518,0.490033549,15.11764706,,,,,,,,,,,,,,,,,,,,,5,2,6
2021,6,Captain Kamarica,Ja'Marr Chase,4362628,3,"WR, RB/WR",WR,DRAFT,CIN,6,WR,223.6,13.15,98.95,71,7,21,3,81,1454.9999997599998,13,128,651,17.96296296,2,1,3,10,7,78,17,,,,,,,,,,,,,,,,,,,,,3.897747871,23.62032927304847,0.135442925,6.059994144,949.9116087515298,5.882815374,73.39534961,117.3514628,12.94239504,0.821231632,0.455748395,16.05882353,,,,,,,,,,,,,,,,,,,,,6,11,6
2021,6,Captain Kamarica,Matthew Stafford,12483,6,QB,QB,DRAFT,LAR,6,QB,329.74,19.4,96.4,63.65,32,43,1.34375,,0,,,,,5,19,,12,5,246,17,,601,404,197,287.4117647,41,17,0.67221298,,,,,,,,,,,,,34.80931834,130.04600582391905,1.310939973,3.73595382,0,,,,,7.089987282,15.26050788,16.05882353,618.1368047,403.5708615,214.5659431,288.7258102,26.0889358,11.86440237,0.652882757,,,,,,,,,,,,,,7,2,6
2021,6,Captain Kamarica,Robby Anderson,2574808,51,"WR, RB/WR",BE,DRAFT,CAR,6,WR,85.5,5.03,47.28,11.9,3,36,12,53,519,5,110,158,9.79245283,,,1,5,12,30,17,,,,,,,,,,,,,,,,,,,,,3.642969745,20.06225762,0.106679819,5.507116179,1023.8448738585488,4.63431591,84.57607223,133.3173515,12.10560915,1.068308195,0.593841054,16.05882353,,,,,,,,,,,,,,,,,,,,,8,11,6
2021,6,Captain Kamarica,Michael Pittman Jr.,4035687,16,"WR, RB/WR",BE,DRAFT,IND,6,WR,150.6,8.86,92.21,48.98,5,44,8.8,88,1082,6,129,348,12.29545455,1,,2,9,8,38,17,,,,,,,,,,,,,,,,,,,,,4.549105783,25.954692841957456,0.152777901,5.705449396,834.2509731493249,4.318717535,66.2140351,106.1997228,12.59930726,0.751851479,0.416203448,16.05882353,,,,,,,,,,,,,,,,,,,,,10,11,6
2021,6,Captain Kamarica,AJ Dillon,4239934,21,"RB, RB/WR",BE,DRAFT,GB,6,RB,151.6,8.92,83.82,28.2,187,803.0000005499999,4.29411765,34,312.9999999,2,37,310,9.20588235,2,1,1,13,4,42,17,5,,,,,,,,,,,,,,,,,,,,155.1077832,682.7520031712564,4.600884324,4.401790736,204.9797231053855,1.167559018,26.41744488,34.30863817,7.759256205,1.817040009,0.862281866,15.11764706,,,,,,,,,,,,,,,,,,,,,11,2,6
2021,6,Captain Kamarica,Harrison Butker,3055899,12,K,BE,DRAFT,KC,6,K,137,8.56,76.06,52.43,,0,,,0,,,,,,,,11,5,122,16,,,,,,,,,25,28,3,47,49,2,,,,,,,,0,,,0,,,,,,,17,,,,,,,,28.25783894,32.32293863,4.065099689,51.57843368,52.70832434,1.129890657,,,,,,,,13,2,6
2021,6,Captain Kamarica,Cordarrelle Patterson,15807,12,"RB, RB/WR",RB,ADD,ATL,6,RB,182.6,11.41,97.16,67.71,153,618.0000006,4.03921569,52,548.0000000800001,5,69,385,10.53846154,2,,1,7,9,66,16,6,1,,1,,,,,,,,,,,,,,,,,55.90399194,255.4743148722709,1.607023164,4.569876068,194.79986805630588,0.934793233,21.85897185,29.81563089,8.911666541,0.318904578,0.155660433,15.11764706,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,6,Captain Kamarica,Cardinals D/ST,-16022,9,D/ST,BE,ADD,ARI,6,D/ST,114,6.71,65.71,34.72,,0,,,0,,,,,,,1063,11,6,,17,,,,,,,,,,,,,,,2,13,41,21,356,5597,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.555987606,12.87820237,44.74275815,13.7520373,999.2502496,392.7774364,6255.387793,0,0,-1
2021,6,Captain Kamarica,Dontrell Hilliard,3126246,65,"RB, RB/WR",BE,ADD,TEN,6,RB,53.7,7.67,27.02,5.56,56,350,6.25,19,87.00000003,,26,108,4.57894737,2,1,3,4,3,12,7,2,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,6,Captain Kamarica,Ravens D/ST,-16033,26,D/ST,D/ST,ADD,BAL,6,D/ST,58,3.41,55.66,35.22,,0,,,0,,,,,,,1050,8,9,,17,,,,,,,,,,,,,,,1,9,34,8,374,6178,,0,,,0,,,,,,,17,,,,,,,,,,,,,,1.568400561,12.11530907,40.96680489,14.48001272,987.1681466,373.2074704,5888.197025,14,4,4
2021,6,Captain Kamarica,Greg Zuerlein,14993,13,K,K,ADD,DAL,6,K,134,8.38,56.44,47.84,,0,,,0,,,,,,,,11,5,129,16,,,,,,,,,29,35,6,42,48,6,,,,,,,,0,,,0,,,,,,,17,,,,,,,,25.06114486,30.11025713,5.049112272,45.57080005,48.65343037,3.082630319,,,,,,,,16,6,2
2021,6,Captain Kamarica,Foster Moreau,3843945,25,"TE, RB/WR/TE",BE,ADD,LV,6,TE,55.3,3.95,25.34,14.27,,0,,30,372.9999999,3,44,189,12.43333333,1,,4,9,5,18,14,,,,,,,,,,,,,,,,,,1,,,,0,,,171.88500887774157,1.46222688,15.93433029,22.42866741,10.78708711,0.183270567,0.102631517,16.05882353,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,7,i love  trevor lawrence,Saquon Barkley,3929630,34,"RB, RB/WR",RB/WR/TE,DRAFT,NYG,7,RB,107.6,8.28,97.24,70.2,162,593.0000005,3.66049383,41,263.0000002,2,57,298,6.41463415,2,1,,2,11,24,13,2,,,,,,,,,,,,,,,,,,,,261.4456424,1171.3889427167628,9.023120421,4.480430165,420.5969268,1.850037218,55.24155937,73.98595165,7.613777228,1.333119739,0.63648945,13.67647059,,,,,,,,,,,,,,,,,,,,,1,6,7
2021,7,i love  trevor lawrence,Austin Ekeler,3068267,2,"RB, RB/WR",RB,DRAFT,LAC,7,RB,273.8,17.11,99.81,89.9,206,911.0000006,4.4223301,70,646.9999998,8,94,627,9.24285714,4,3,,9,7,124,16,12,,,,,,,,,,,,,,,,,,,,189.78592,863.3069706845858,4.722332838,4.548846251,599.9802255424745,2.820364465,73.88680848,91.49295102,8.120261761,2.270429635,1.108019987,14.61764706,,,,,,,,,,,,,,,,,,,,,2,7,7
2021,7,i love  trevor lawrence,Keenan Allen,15818,15,"WR, RB/WR",BE,DRAFT,LAC,7,WR,151.8,9.49,99.53,88.33,,0,,106,1138,6,157,337,10.73584906,1,,2,8,8,36,16,,1,,1,,,,,,,,,,,,,,,,,2.062890435,12.630997431168293,0.059810668,6.122960879,1100.5257256783625,6.607780895,103.6109334,152.4882517,10.62171423,1.623305371,0.905882105,16.05882353,,,,,,,,,,,,,,,,,,,,,3,6,7
2021,7,i love  trevor lawrence,Julio Jones,13982,92,"WR, RB/WR",BE,DRAFT,TEN,7,WR,49.4,4.94,64.37,16.56,,0,,31,434,1,48,112,14,,,2,8,2,6,10,,,,,,,,,,,,,,,,,,,,,,0,,,1047.0076820228992,7.112275513,74.38805931,111.8110539,14.07494283,0.535537771,0.299901152,15.11764706,,,,,,,,,,,,,,,,,,,,,4,7,7
2021,7,i love  trevor lawrence,Kyle Pitts,4360248,9,"TE, RB/WR/TE",TE,DRAFT,ATL,7,TE,108.6,6.39,97.68,75.88,,0,,68,1026,1,110,313,15.08823529,,,3,7,10,6,17,,,,,,,,,,,,,,,,,,,,,,0,,,839.3968872214855,5.741881353,72.31930044,107.3362712,11.60681702,0.831788908,0.465801788,16.05882353,,,,,,,,,,,,,,,,,,,,,5,6,7
2021,7,i love  trevor lawrence,Jerry Jeudy,4241463,95,"WR, RB/WR",WR,DRAFT,DEN,7,WR,47,4.7,63.65,11.32,2,3,1.5,38,466.9999998,,56,185,12.28947368,1,,,5,5,,10,,,,,,,,,,,,,,,,,,,,,,0,,,1036.2960629759314,5.616779885,75.56025618,128.6629576,13.71482993,1.22348903,0.685153857,16.05882353,,,,,,,,,,,,,,,,,,,,,6,7,7
2021,7,i love  trevor lawrence,James Robinson,4052042,25,"RB, RB/WR",RB,DRAFT,JAX,7,RB,142.9,10.21,76.64,34.5,164,767.0000003,4.67682927,31,221.9999999,,46,230,7.16129032,4,2,3,1,13,48,14,8,,,,,,,,,,,,,,,,,,,,227.886161,987.4405529,6.762568497,4.33304308,397.6114656743725,1.768534578,54.30780324,70.00448907,7.321442628,2.616896552,1.254134194,15.11764706,,,,,,,,,,,,,,,,,,,,,7,6,7
2021,7,i love  trevor lawrence,Jaylen Waddle,4372016,20,"WR, RB/WR",BE,DRAFT,MIA,7,WR,141.8,8.86,95.22,61.3,2,3,1.5,104,1015,6,141,439,9.75961538,2,1,4,8,8,42,16,1,,,,,,,,,,,,,,,,,,,,4.043847094,24.546921133744235,0.152880147,6.070190233,859.0366585907707,4.637490953,64.46741626,105.6134731,13.32512932,0.7279255,0.403341732,16.05882353,,,,,,,,,,,,,,,,,,,,,9,6,7
2021,7,i love  trevor lawrence,Devin Singletary,4040761,19,"RB, RB/WR",BE,DRAFT,BUF,7,RB,157.8,9.28,92.08,65.26,188,869.9999991599999,4.62765957,40,228,1,50,242,5.7,5,,1,11,6,48,17,7,,,,,,,,,,,,,,,,,,,,115.4027778,512.1745428619588,2.334768863,4.43814744,246.63497959326483,1.330441225,33.16681294,44.1582133,7.436197745,1.280006704,0.617378072,15.11764706,,,,,,,,,,,,,,,,,,,,,10,7,7
2021,7,i love  trevor lawrence,Tim Patrick,3134353,40,"WR, RB/WR",BE,ADD,DEN,7,WR,103.4,6.46,15.22,2.27,,0,,53,733.9999998000001,5,85,202,13.8490566,,,,7,9,30,16,,,,,,,,,,,,,,,,,,,,,,0,,,361.8659423381848,2.334187753,27.96193272,42.88765253,12.94137805,0.357940627,0.200446751,16.05882353,,,,,,,,,,,,,,,,,,,,,0,0,-1
2021,7,i love  trevor lawrence,Russell Wilson,14881,15,QB,QB,ADD,SEA,7,QB,242.82,17.34,86.73,49.08,43,182.9999999,4.25581395,,0,,,,,6,7,,6,8,162,14,2,400,259,141,222.3571429,25,6,0.6475,,,,,,,,,,,,,79.37987869,425.5005640126497,2.259700549,5.360307562,0,,,,,8.603789934,15.51733643,16.05882353,547.5238842,357.032893,190.4909913,258.3946978,30.72809908,11.40786278,0.652086426,,,,,,,,,,,,,,6,3,3
2021,7,i love  trevor lawrence,Trevor Lawrence,4360310,23,QB,BE,ADD,JAX,7,QB,199.04,11.71,21.68,5.61,73,334.00000030999996,4.57534247,,0,,,,,9,22,2,3,14,84,17,2,602,359,243,214.1764706,12,17,0.59634551,,,,,,,,,,,,,64.97805529,291.80405024884817,2.783701291,4.490809227,0,,,,,9.136023334,17.53650696,16.05882353,574.8116004,365.3511593,209.4604411,257.2538903,22.69733126,13.16864982,0.635601576,,,,,,,,,,,,,,8,7,7
2021,7,i love  trevor lawrence,Matthew Wright,3128444,28,K,K,ADD,JAX,7,K,84,6,0.21,0.14,,0,,,0,,,,,,,,3,11,76,14,,,,,,,,,21,24,3,13,15,2,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1
